date,matchday,venue,for_team,opponent,result,position,competition,participation_state,goals,assists,yellow_cards,row_text,was_not_in_squad,was_on_bench,has_position,minutes_estimate,started_estimate,player_id,player_name,team_id,position_model,transfermarkt_player_id,source_url
06/06/26,6,away,3299,9171,1:0,6,FS,played,0,0,0,06/06/26 | FS | club:3299 | opponent:9171 | 1:0 | played | 45',False,False,True,45.0,True,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
31/03/26,7,home,3299,3435,0:1,,FS,injured,0,0,0,31/03/26 | FS | club:3299 | opponent:3435 | 0:1 | injured,True,False,False,,False,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
27/03/26,22,home,3299,3449,1:1,6,FS,played,0,0,0,27/03/26 | FS | club:3299 | opponent:3449 | 1:1 | played | 45',False,False,True,45.0,True,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
16/11/25,10,away,3299,3561,2:0,,WMQ6,in squad,0,0,0,16/11/25 | WMQ6 | club:3299 | opponent:3561 | 2:0 | in squad,False,False,False,,False,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
13/11/25,9,home,3299,3438,2:0,,WMQ6,played,0,0,0,13/11/25 | WMQ6 | club:3299 | opponent:3438 | 2:0 | played | 25',False,False,True,25.0,False,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
14/10/25,8,away,3299,3555,5:0,6,WMQ6,played,0,0,0,14/10/25 | WMQ6 | club:3299 | opponent:3555 | 5:0 | played | 30',False,False,True,30.0,False,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
09/10/25,45,home,3299,3864,3:0,6,FS,played,0,0,0,09/10/25 | FS | club:3299 | opponent:3864 | 3:0 | played | 21',False,False,True,21.0,False,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
09/09/25,6,away,3299,3438,5:0,6,WMQ6,played,0,0,0,09/09/25 | WMQ6 | club:3299 | opponent:3438 | 5:0 | played | 9',False,False,True,9.0,False,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
06/09/25,5,home,3299,10533,2:0,,WMQ6,in squad,0,0,0,06/09/25 | WMQ6 | club:3299 | opponent:10533 | 2:0 | in squad,False,False,False,,False,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
10/06/25,8,home,3299,3499,1:3,,FS,in squad,0,0,0,10/06/25 | FS | club:3299 | opponent:3499 | 1:3 | in squad,False,False,False,,False,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
07/06/25,3,away,3299,10533,1:0,6,WMQ6,played,0,0,0,07/06/25 | WMQ6 | club:3299 | opponent:10533 | 1:0 | played | 64',False,False,True,64.0,True,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
24/03/25,2,home,3299,3555,3:0,,WMQ6,played,0,0,0,24/03/25 | WMQ6 | club:3299 | opponent:3555 | 3:0 | played | 11',False,False,True,11.0,False,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
21/03/25,1,home,3299,3561,2:0,7,WMQ6,played,0,0,0,21/03/25 | WMQ6 | club:3299 | opponent:3561 | 2:0 | played | 8',False,False,True,8.0,False,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
17/11/24,6,home,3299,3509,5:0,,UNLB,not in squad,0,0,0,17/11/24 | UNLB | club:3299 | opponent:3509 | 5:0 | not in squad,True,False,False,,False,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
14/11/24,5,away,3299,3378,3:0,,UNLB,not in squad,0,0,0,14/11/24 | UNLB | club:3299 | opponent:3378 | 3:0 | not in squad,True,False,False,,False,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
13/10/24,4,away,3299,3443,3:1,,UNLB,not in squad,0,0,0,13/10/24 | UNLB | club:3299 | opponent:3443 | 3:1 | not in squad,True,False,False,,False,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
10/10/24,3,home,3299,3378,1:2,,UNLB,not in squad,0,0,0,10/10/24 | UNLB | club:3299 | opponent:3378 | 1:2 | not in squad,True,False,False,,False,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
10/09/24,2,home,3299,3443,2:0,,UNLB,not in squad,0,0,0,10/09/24 | UNLB | club:3299 | opponent:3443 | 2:0 | not in squad,True,False,False,,False,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
07/09/24,1,away,3299,3509,2:0,,UNLB,not in squad,0,0,0,07/09/24 | UNLB | club:3299 | opponent:3509 | 2:0 | not in squad,True,False,False,,False,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
14/07/24,7,away,3299,3375,1:2,,EURO,not in squad,0,0,0,14/07/24 | EURO | club:3299 | opponent:3375 | 1:2 | not in squad,True,False,False,,False,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
10/07/24,6,away,3299,3379,2:1,,EURO,not in squad,0,0,0,10/07/24 | EURO | club:3299 | opponent:3379 | 2:1 | not in squad,True,False,False,,False,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
06/07/24,5,away,3299,3384,6:4,,EURO,not in squad,0,0,0,06/07/24 | EURO | club:3299 | opponent:3384 | 6:4 | not in squad,True,False,False,,False,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
30/06/24,4,away,3299,3503,2:1,,EURO,not in squad,0,0,0,30/06/24 | EURO | club:3299 | opponent:3503 | 2:1 | not in squad,True,False,False,,False,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
25/06/24,3,away,3299,3588,0:0,,EURO,not in squad,0,0,0,25/06/24 | EURO | club:3299 | opponent:3588 | 0:0 | not in squad,True,False,False,,False,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
20/06/24,2,away,3299,3436,1:1,,EURO,not in squad,0,0,0,20/06/24 | EURO | club:3299 | opponent:3436 | 1:1 | not in squad,True,False,False,,False,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
16/06/24,1,away,3299,3438,1:0,,EURO,not in squad,0,0,0,16/06/24 | EURO | club:3299 | opponent:3438 | 1:0 | not in squad,True,False,False,,False,jordan_henderson__eng,Jordan Henderson,ENG,MID,61651,https://www.transfermarkt.de/jordan-henderson/nationalmannschaft/spieler/61651/verein_id/3299
